CustomerID  NumberOfSales
26719       1
26720       1
26721       1
26722       1
26706       1
26707       1
26704       1
26798       1
26799       1
26800       1
26801       1
26802       1
26803       1
26804       1
26805       1
26806       1
26807       1
26808       1
26809       1
26810       1
26811       1
26812       1
26813       1
26814       1
26815       1
26816       1
26817       1
26818       1
26819       1
26820       1
26821       1
26822       1
26823       1
26824       1
26825       1
26826       1
26827       1
26828       1
26829       1
26830       1
26831       1
26832       1
26833       1
26834       1
26835       1
26836       1
26837       1
26838       1
26839       1
26840       1
26841       1
26842       1
26843       1
26844       1
26845       1
26846       1
26847       1
26848       1
26849       1
26850       1
26851       1
26852       1
26853       1
26854       1
26855       1
26856       1
26857       1
26858       1
26859       1
26860       1
26861       1
26862       1
26863       1
26864       1
26865       1
26866       1
26867       1
26868       1
26869       1
26870       1
26871       1
26872       1
26873       1
26874       1
26875       1
26876       1
26877       1
26878       1
26879       1
26880       1
26881       1
26882       1
26883       1
26884       1
26885       1
26886       1
26887       1
26888       1
26889       1
26890       1
26891       1
26892       1
26893       1
26894       1
26895       1
26896       1
26897       1
26898       1
26899       1
26900       1
26901       1
26902       1
26903       1
26904       1
26905       1
26906       1
26907       1
26908       1
26909       1
26910       1
26911       1
26912       1
26913       1
26914       1
26915       1
26709       1
26710       1
26711       1
26712       1
26713       1
26714       1
26715       1
26716       1
26717       1
26699       1
26700       1
26701       1
26702       1
26696       1
26697       1
26693       1
26682       1
26677       1
26678       1
26679       1
26680       1
26685       1
26686       1
26687       1
26688       1
26689       1
26690       1
26691       1
26674       1
26675       1
26639       1
26668       1
26669       1
26670       1
26671       1
26672       1
26664       1
26665       1
26648       1
26659       1
26643       1
26636       1
26637       1
26628       1
26629       1
26630       1
26620       1
26621       1
26615       1
26586       1
26612       1
26613       1
26605       1
26590       1
26592       1
26593       1
26594       1
26595       1
26596       1
26597       1
26598       1
26599       1
26582       1
26583       1
26584       1
26580       1
26531       1
26576       1
26577       1
26578       1
26564       1
26565       1
26572       1
26573       1
26574       1
26550       1
26551       1
26552       1
